,Title,Description,User_enrolled,Rating,User_vote,Link,Category,Level
123,Microsoft SQL Beginners,A comprehensive course to teach you how to complete SQL queries using Microsoft SQL Server and the T-SQL language.,36466.0,4.5,9556.0,https://www.udemy.com/course/microsoft-sql-for-beginners/,Tech,All Levels
124,Unreal Engine 4 Develop Games,"Epic Games-Approved: learn the Unreal Editor, master the gameplay framework, and use Blueprint to program without coding",53743.0,4.5,9407.0,https://www.udemy.com/course/unreale4/,Tech,All Levels
125,Advanced React Redux,"Walkthroughs on advanced React v16.6.3 and Redux v4.0.0 - Authentication, Testing, Middlewares, HOC's, and Deployment",66090.0,4.4,9366.0,https://www.udemy.com/course/react-redux-tutorial/,Tech,All Levels
126,Appium Mobile Automation Testing Scratch  Frameworks,Appium -Top class 200 +Lectures on Mobile Automation from basics to Framework level with real time examples,46336.0,4.6,9329.0,https://www.udemy.com/course/mobile-automation-using-appiumselenium-3/,Tech,Intermediate
127,Complete FrontEnd Web Development Course,"Get started as a front-end web developer using HTML, CSS, JavaScript, jQuery, and Bootstrap!",309061.0,4.4,9185.0,https://www.udemy.com/course/front-end-web-development/,Tech,All Levels
128,Complete C Masterclass,"Learn C# Programming - WPF, Databases, Linq, Collections, Game Development with Unity. More than just the C# basics!",38369.0,4.5,9150.0,https://www.udemy.com/course/complete-csharp-masterclass/,Tech,All Levels
129,Taming Big Data Apache Spark Python  Hands On,"Dive right in with 20+ hands-on examples of analyzing large data sets with Apache Spark, on your desktop or on Hadoop!",51009.0,4.5,9137.0,https://www.udemy.com/course/taming-big-data-with-apache-spark-hands-on/,Tech,Intermediate
130,Complete Java Certification Course,Become a confident industry ready core Java developer and get certified as a Java professional!,33927.0,4.5,8962.0,https://www.udemy.com/course/master-practical-java-development/,Tech,All Levels
131,ES6 Javascript Complete Developers Guide,ES6 Javascript Development from scratch. Get practice with live examples and learn exactly where to apply ES6 features.,36625.0,4.6,8898.0,https://www.udemy.com/course/javascript-es6-tutorial/,Tech,All Levels
132,Nodejs Complete Guide Build RESTful APIs 2018,"Learn to build fast, scalable and secure RESTful services with Node, Express and MongoDB, from setup to production",36251.0,4.6,8873.0,https://www.udemy.com/course/nodejs-master-class/,Tech,Intermediate
133,Data Science Natural Language Processing NLP Python,"Applications: decrypting ciphers, spam detection, sentiment analysis, article spinners, and latent semantic analysis. ",34547.0,4.5,8845.0,https://www.udemy.com/course/data-science-natural-language-processing-in-python/,Tech,All Levels
134,AWS Serverless APIs  Apps  Complete Introduction,"Get into serverless computing with API Gateway, AWS Lambda and other Amazon Web Services! Zero server config APIs & SPAs",53842.0,4.7,8746.0,https://www.udemy.com/course/aws-serverless-a-complete-introduction/,Tech,Intermediate
135,Python Beginners Examples,"Get started with Python quickly, build two complete apps, and learn how to use Python in a real Linux server environment",92244.0,4.4,8719.0,https://www.udemy.com/course/ardit-sulce-python-for-beginners/,Tech,Intermediate
136,Beginner Stack Web Development HTML CSS React  Node,"Learn web development with HTML, CSS, Bootstrap 4, ES6 React and Node",105345.0,4.5,8712.0,https://www.udemy.com/course/ultimate-web/,Tech,All Levels
137,Xamarin Forms Build Native Crossplatform Apps C,"Learn to build native mobile apps for Android, iOS and Windows using your existing C# skills",39612.0,4.4,8641.0,https://www.udemy.com/course/xamarin-forms-course/,Tech,All Levels
138,PHP Laravel beginners  Master Laravel,Learn to master Laravel to make advanced applications like the real CMS app we build on this course,36678.0,4.5,8637.0,https://www.udemy.com/course/php-with-laravel-for-beginners-become-a-master-in-laravel/,Tech,Beginner
139,Android Java Masterclass  App Developer,Improve your career options by learning Android app Development. Master Android Studio and build your first app today,54166.0,4.5,8535.0,https://www.udemy.com/course/master-android-7-nougat-java-app-development-step-by-step/,Tech,Beginner
140,Practice Java Building Projects,Ultimate Java interview prep course! 100% focused on applying object-oriented design in real-world applications,109773.0,4.2,8452.0,https://www.udemy.com/course/practice-java-by-building-projects/,Tech,Expert
141,Entity Framework Depth Complete Guide,Connect your applications to a SQL Server database,38336.0,4.6,8426.0,https://www.udemy.com/course/entity-framework-tutorial/,Tech,All Levels
142,Python Data Structures Algorithms Interviews,Get a kick start on your career and ace your coding interviews!,53866.0,4.4,8322.0,https://www.udemy.com/course/python-for-data-structures-algorithms-and-interviews/,Tech,All Levels
143,Advanced Web Developer Bootcamp,"Learn React 16, Redux, D3, ES2015, Testing, CSS Flexbox, Animations, SVG, AJAX, and more!",67940.0,4.3,8238.0,https://www.udemy.com/course/the-advanced-web-developer-bootcamp/,Tech,All Levels
144,Progressive Web Apps PWA  Complete Guide,"Build a Progressive Web App (PWA) that feels like an iOS & Android App, using Device Camera, Push Notifications and more",45435.0,4.6,8165.0,https://www.udemy.com/course/progressive-web-app-pwa-the-complete-guide/,Tech,Intermediate
145,Selenium WebDriver Java  Novice Ninja  Interview,"Join the ""Top Rated #1 Best Selenium Course""-Basics To Advanced Level With POM, Grid, Maven, GitHub, Jenkins, Interviews",28978.0,4.5,8159.0,https://www.udemy.com/course/selenium-webdriver-with-java-testng-and-log4j/,Tech,All Levels
146,C Beginner Expert,Designed for people who don't have any knowledge about the programming and want to program in C++,39719.0,4.3,7931.0,https://www.udemy.com/course/video-course-c-from-beginner-to-expert/,Tech,All Levels
147,Git Going Fast Hour Git Crash Course,"Learn the key concepts and basic workflow for Git and GitHub with this easy to follow, top rated, bootcamp-style course!",66088.0,4.3,7848.0,https://www.udemy.com/course/git-going-fast/,Tech,All Levels
148,Agile Samurai Bootcamp,"Everything you need to setup, execute, and successfully deliver your own Agile project.",27989.0,4.4,7816.0,https://www.udemy.com/course/the-agile-samurai-bootcamp/,Tech,All Levels
149,Artificial Intelligence Reinforcement Learning Python,"Complete guide to Reinforcement Learning, with Stock Trading and Online Advertising Applications",39105.0,4.6,7792.0,https://www.udemy.com/course/artificial-intelligence-reinforcement-learning-in-python/,Tech,All Levels
150,Learn DevOps Infrastructure Automation Terraform,"Learn how to automate your infrastructure with terraform. Covers Terraform with AWS, Packer, Docker, ECS, EKS, Jenkins",45103.0,4.3,7750.0,https://www.udemy.com/course/learn-devops-infrastructure-automation-with-terraform/,Tech,All Levels
151,RPG Core Combat Creator Learn Intermediate Unity C Coding,Build Combat for Role Playing Game (RPG) in Unity. Tutorials Cover Code Architecture & Video Game Design.,77805.0,4.7,7484.0,https://www.udemy.com/course/unityrpg/,Tech,All Levels
152,Learn Object Oriented PHP Building Complete Website,Quick and Easy Guide to Master OOPs in PHP,112184.0,4.1,7477.0,https://www.udemy.com/course/learn-object-oriented-php-by-building-a-complete-website/,Tech,Beginner
153,Learn Code Python 3 Programming beginner advanced,"Python3 programming made easy with exercises, challenges and lots of real life examples. Learn to code today!",113865.0,4.4,7373.0,https://www.udemy.com/course/learn-python-programming-a-step-by-step-course-to-beginners/,Tech,Intermediate
154,Kubernetes Certified Application Developer CKAD Tests,Learn concepts and practice for the Kubernetes Certification with hands-on labs right in your browser - DevOps - CKAD,48328.0,4.7,7395.0,https://www.udemy.com/course/certified-kubernetes-application-developer/,Tech,All Levels
155,PreProgramming need know code,Increase your chance of success learning to code and communicating with other developers,106008.0,4.6,7154.0,https://www.udemy.com/course/pre-programming-everything-you-need-to-know-before-you-code/,Tech,All Levels
156,JSP Servlets JDBC Beginners Build Database App,JSP: Covers latest versions of JSP 2.3 and Servlets 3.1 - Most Popular JSP/Servlet course,31362.0,4.6,7154.0,https://www.udemy.com/course/jsp-tutorial/,Tech,All Levels
157,Statistics Business Analytics Data Science AZ,"Learn The Core Stats For A Data Science Career. Master Statistical Significance, Confidence Intervals And Much More!",39763.0,4.4,7145.0,https://www.udemy.com/course/data-statistics/,Tech,All Levels
158,Java Programming Complete Beginner Advanced,Become a Computer Programmer by Learning Core Java Skills,237481.0,4.2,7123.0,https://www.udemy.com/course/java-programming-complete-beginner-to-advanced/,Tech,All Levels
159,Data Structures Algorithms Deep Dive Java,"Learn about Arrays, Linked Lists, Trees, Hashtables, Stacks, Queues, Heaps, Sort algorithms and Search algorithms",40144.0,4.4,7088.0,https://www.udemy.com/course/data-structures-and-algorithms-deep-dive-using-java/,Tech,All Levels
160,GraphQL React Complete Developers Guide,Learn and master GraphQL by building real web apps with React and Node,39962.0,4.4,7054.0,https://www.udemy.com/course/graphql-with-react-course/,Tech,All Levels
161,Easy Advanced Data Structures,A complete guide to learning everything there is to know about data structures,87368.0,4.3,7030.0,https://www.udemy.com/course/introduction-to-data-structures/,Tech,All Levels
162,30 Days Python  Unlock Python Potential,"Python is simple enough for beginners, powerful enough for the pros. Use it for IOT, Web Scraping, Big Data, and more.",194451.0,4.4,7025.0,https://www.udemy.com/course/30-days-of-python/,Tech,All Levels
163,Understanding Jira users managers admins,Everything you need to know to get started with Atlassian's powerful agile project management and issue tracker tool.,29298.0,4.4,7000.0,https://www.udemy.com/course/introduction-to-jira/,Tech,All Levels
164,Data Science Deep Learning Python,"The MOST in-depth look at neural network theory, and how to code one with pure Python and Tensorflow",44391.0,4.6,6880.0,https://www.udemy.com/course/data-science-deep-learning-in-python/,Tech,Intermediate
165,Android  Java  Complete Android Development Bootcamp,Learn Android O app development from beginning to end. Learn to code in Java while building fun Android O projects.,33804.0,4.4,6879.0,https://www.udemy.com/course/android-app-development-with-java/,Tech,Intermediate
166,Complete Android Kotlin Developer Course,"Learn how to build 17 online games, and apps for Android Q, like Pokémon , twitter,Tic Tac Toe, and notepad using Kotlin",122438.0,4.0,6747.0,https://www.udemy.com/course/the-complete-kotlin-developer-course/,Tech,Beginner
167,Learn C Programming Beginner Advance Deep Dive C,"Classroom and Hands-on sessions- Features of C++ 11 , Exception Handling and STL - for Both Academics and Industry",20429.0,4.6,6579.0,https://www.udemy.com/course/cpp-deep-dive/,Tech,Intermediate
168,Database Design Introduction,Prevent typical developer mistakes by learning how to properly create and normalize a relational database,9590.0,4.3,3056.0,https://www.udemy.com/course/cwdatabase-design-introduction/,Tech,Intermediate
169,Python OOP  Pillars OOP Python 3 Beginners,Python OOP Simplified: Learn Object Oriented Programming using Python in a way that you really understand,73651.0,4.5,6599.0,https://www.udemy.com/course/python-oops-beginners/,Tech,All Levels
170,JavaScript Basics Beginners,JavaScript - Master the Fundamentals in 6 Hours,27219.0,4.5,6482.0,https://www.udemy.com/course/javascript-basics-for-beginners/,Tech,All Levels
171,Master Java Web Services RESTful API Spring Boot,Build Java Web Services & REST API - RESTful & SOAP - with Spring & Spring Boot. Learn REST API & SOAP Web Services Now!,37057.0,4.4,6423.0,https://www.udemy.com/course/spring-web-services-tutorial/,Tech,All Levels
172,SQL Beginners Learn SQL MySQL Database Design,Understand SQL using the MySQL database. Learn Database Design and Data Analysis with Normalization and Relationships,30273.0,4.4,6407.0,https://www.udemy.com/course/sql-for-beginners-course/,Tech,All Levels
173,Microservices Software Architecture Patterns Techniques,Learn how to design and implement microservice systems using the right architecture design patterns and techniques,28733.0,4.1,6397.0,https://www.udemy.com/course/microservices-software-architecture-patterns-and-techniques/,Tech,All Levels
174,Introduction Machine Learning Data Science,"A primer on Machine Learning for Data Science. Revealed for everyday people, by the Backyard Data Scientist.",39847.0,4.4,6346.0,https://www.udemy.com/course/machine-learning-for-data-science/,Tech,Intermediate
175,JavaScript Advanced Concepts,Learn modern advanced JavaScript practices and be in the top 10% of JavaScript developers,33994.0,4.8,6301.0,https://www.udemy.com/course/advanced-javascript-concepts/,Tech,All Levels
176,R Programming Advanced Analytics R Data Science,"Take Your R & R Studio Skills To The Next Level. Data Analytics, Data Science, Statistical Analysis in Business, GGPlot2",45442.0,4.7,6219.0,https://www.udemy.com/course/r-analytics/,Tech,All Levels
177,Learn JMETER Scratch Live Apps Performance Testing,Top class Jmeter lectures explaining Load testing with real time examples including material and query support,30218.0,4.5,6186.0,https://www.udemy.com/course/learn-jmeter-from-scratch-performance-load-testing-tool/,Tech,All Levels
